subj	domain	jpd	trial	pMax	pMaxLL	mMax	xText	xType	xA	xCond	EIG	y	yRaw	alternate	repeat
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	3	0.12427348524518306	-2.085270615808872	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.4	0.368421052631579	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	4	0.21454759845389748	-1.5392236610171894	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.6000000000000001	0.6105263157894737	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	5	0.3255434329670635	-1.122259391620485	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.8	0.7627118644067796	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	6	0.30808123646768226	-1.1773917760205335	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9	0.8653846153846153	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	7	0.2327215411684026	-1.4579126424021887	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	8	0.24335692372498413	-1.4132260913918455	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.6000000000000001		false	true
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	9	0.22860003297712433	-1.4757813833645503	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	10	0.21518000447886657	-1.5362803710018627	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.8	0.7837837837837839	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	11	0.24130602010061175	-1.4216893580481407	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	12	0.24044078734654295	-1.425281426209388	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.2	0.22580645161290322	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	13	0.2622779729884225	-1.3383503720426067	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}		0.7000000000000001	0.6555555555555556	false	false
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	14	0.3586383249560277	-1.025440849690061	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.6000000000000001		false	true
s67	tomatoplant	[[[false,false,false],0.22811671087533156],[[false,false,true],0.09814323607427056],[[false,true,false],0.1273209549071618],[[false,true,true],0.03713527851458886],[[true,false,false],0.042440318302387266],[[true,false,true],0.15384615384615385],[[true,true,false],0.07427055702917772],[[true,true,true],0.23872679045092837]]	15	0.21530018846737056	-1.5357219992412294	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.8	0.8108108108108109	false	false
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	2	0.0693565284754839	-2.6684949985772572	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.2	0.2	false	false
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	3	0.10181994034386349	-2.2845493164061397	[{"bright":[],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.9	0.8823529411764707	false	false
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	4	0.19175161601115173	-1.6515544110719702	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8	0.8181818181818182	false	false
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	5	0.248109855341479	-1.393883665810617	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	6	0.2828959674728128	-1.2626760550257212	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	7	0.3128201933260012	-1.1621267157258712	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	8	0.3418034782898558	-1.073519331963146	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	9	0.3704021228764367	-0.9931660449186621	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	10	0.3984819333471112	-0.9200931184242435	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	11	0.4257841635280858	-0.8538227194922712	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8		false	true
s67	lightbulb	[[[false,false,false],0.31208053691275167],[[false,false,true],0.040268456375838924],[[false,true,false],0.013422818791946308],[[false,true,true],0.010067114093959731],[[true,false,false],0.02348993288590604],[[true,false,true],0.18120805369127516],[[true,true,false],0.10067114093959731],[[true,true,true],0.3187919463087248]]	12	0.4520547203368185	-0.7939520437853259	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.9		false	true
